1000 50 22458
57 51 319 499
61 56 121 493
65 56 608 490
59 64 718 490
69 52 878 489
73 54 163 485
73 56 433 483
75 67 869 475
50 112 253 472
51 114 510 470
105 52 158 461
77 89 897 461
107 51 210 460
85 83 318 458
86 82 385 458
80 92 607 457
108 54 990 457
81 94 727 455
77 102 10 454
92 82 371 453
75 107 738 453
70 114 923 453
50 159 209 450
108 65 791 450
54 154 182 449
76 113 347 449
67 135 803 446
109 78 623 441
94 100 630 441
118 68 841 441
92 104 95 440
67 150 80 439
134 53 138 438
69 150 670 437
82 131 256 434
104 102 394 431
67 167 914 431
55 492 435 429
53 485 843 429
120 88 156 427
54 211 474 427
58 202 830 426
67 183 428 425
122 89 761 424
108 111 508 423
132 81 171 422
125 90 85 421
63 491 379 421
153 58 557 421
60 217 205 420
72 184 500 420
85 157 308 419
108 119 750 419
59 471 768 419
65 208 45 418
94 145 225 417
110 119 478 417
70 495 152 416
60 463 218 416
169 50 452 415
55 252 599 415
141 83 294 413
70 487 729 413
115 121 66 412
134 94 77 412
84 180 59 411
58 260 5 410
80 191 22 410
89 170 687 410
132 102 935 409
114 132 6 407
140 94 183 407
53 325 238 407
66 242 794 407
69 463 836 407
56 300 438 406
171 62 423 405
179 54 439 405
108 144 640 405
74 472 758 405
63 426 293 404
82 493 357 404
179 56 524 404
111 141 532 404
55 349 573 404
135 105 632 404
74 470 717 404
67 249 797 404
182 55 912 402
58 320 950 402
79 221 204 400
67 429 387 400
74 454 431 400
61 387 604 400
134 114 995 400
60 367 996 400
88 493 863 399
72 438 850 398
84 218 211 397
62 339 258 397
147 101 417 397
122 138 721 397
81 465 84 396
66 397 292 396
142 111 135 395
85 473 165 395
97 189 877 395
80 236 981 395
67 390 14 394
114 158 496 393
126 140 47 392
67 336 821 392
99 194 18 391
147 112 266 391
72 288 403 391
84 238 771 391
99 497 654 390
136 130 15 389
73 383 234 388
85 452 299 388
209 50 306 388
114 171 681 387
73 366 712 386
133 141 813 386
88 245 976 385
75 329 143 384
82 272 567 384
107 498 208 383
112 184 381 383
91 453 563 383
79 299 948 383
109 194 91 382
94 455 132 381
120 174 745 381
114 185 747 381
108 495 773 381
96 462 918 381
87 268 933 380
186 83 984 380
99 464 611 379
80 364 812 379
222 52 792 378
111 203 451 377
94 251 999 377
159 121 67 376
87 295 269 376
103 468 677 376
95 257 151 375
96 442 328 375
225 54 527 375
111 209 192 374
90 407 594 374
85 345 666 374
86 359 793 373
87 348 42 372
89 387 960 372
115 209 19 371
224 60 449 371
211 71 647 371
102 248 220 370
177 107 777 370
139 164 100 369
90 351 368 369
141 160 706 369
122 196 732 369
108 234 925 369
125 500 392 367
197 90 529 367
120 206 650 367
199 88 709 367
115 475 826 367
144 160 833 366
224 69 199 364
118 221 312 364
96 355 671 363
115 461 34 362
223 72 50 362
113 242 257 362
97 343 459 362
224 72 495 362
233 64 621 362
153 155 64 361
119 227 959 361
107 425 970 361
109 261 189 360
113 445 472 360
131 200 693 359
147 172 21 358
247 58 356 358
241 63 698 358
216 86 412 357
165 144 601 357
126 219 652 357
105 326 484 355
112 270 858 355
218 86 872 355
105 358 467 354
151 173 926 354
191 117 578 353
107 315 904 353
109 388 79 352
114 415 751 352
120 439 561 351
109 328 597 351
145 190 708 351
112 398 902 351
127 237 41 350
123 249 136 350
236 77 315 350
115 411 776 350
160 167 197 349
110 343 753 349
254 65 815 349
125 443 330 348
163 164 827 348
137 217 272 347
113 315 481 347
147 500 631 347
185 138 159 345
114 342 427 345
252 71 901 345
213 106 110 344
154 188 124 344
116 324 504 344
116 369 522 344
129 250 552 344
118 299 936 344
176 153 622 343
288 51 212 342
259 69 227 342
259 70 405 342
132 443 87 341
203 121 167 341
124 408 354 341
119 351 63 340
173 163 216 340
121 387 265 340
150 204 518 340
289 53 565 340
145 478 733 340
120 321 987 340
140 462 317 339
122 378 102 338
164 183 302 338
125 399 916 338
122 358 71 337
124 310 801 337
270 69 361 336
130 277 779 336
149 220 660 335
159 197 844 335
161 497 736 334
139 439 150 333
140 443 325 333
278 68 782 333
194 146 968 333
238 98 997 333
127 364 422 332
156 481 476 331
130 366 523 330
138 269 564 330
129 332 746 330
137 277 896 330
164 494 983 330
131 373 416 329
246 96 957 329
194 152 969 329
205 139 13 328
279 73 35 328
182 172 278 328
171 191 321 328
263 84 372 328
261 86 603 328
150 458 625 328
151 237 963 327
157 469 550 326
216 131 153 325
137 305 202 325
139 290 470 325
135 333 263 324
310 59 905 324
146 427 678 323
164 219 128 322
140 309 262 321
181 186 353 321
248 105 722 321
141 309 252 320
231 122 894 320
297 72 512 319
152 434 784 319
144 301 109 318
245 112 148 318
311 66 507 318
162 232 781 318
163 234 55 317
261 99 882 317
248 110 907 317
231 128 811 316
199 167 816 316
233 128 588 315
323 63 754 315
177 484 463 314
156 430 556 314
166 459 835 314
339 58 7 313
265 102 207 313
173 219 716 313
148 379 788 313
240 126 46 311
311 73 759 311
164 444 919 311
164 445 947 311
271 102 56 309
151 324 641 309
195 188 378 308
165 438 437 308
317 74 477 308
250 121 982 308
250 122 93 307
355 58 465 307
374 52 696 307
153 331 97 306
156 392 120 306
157 300 168 306
300 85 237 306
210 169 301 306
181 476 326 306
154 341 30 305
368 56 271 305
170 439 938 303
265 116 99 302
370 58 958 302
167 422 349 301
185 471 692 301
214 174 72 300
288 101 338 300
159 330 395 300
200 196 489 300
174 254 498 300
254 129 78 299
245 138 388 299
175 442 402 299
219 168 425 299
370 63 129 298
439 50 246 298
359 66 455 298
270 116 461 298
161 349 649 298
165 394 915 298
497 52 75 297
314 89 707 296
393 58 715 296
189 228 473 295
395 59 973 295
272 120 43 294
236 155 277 294
209 193 762 294
234 159 178 293
170 301 190 293
342 80 273 292
196 219 366 292
264 129 634 292
227 169 683 292
284 113 864 292
497 58 259 291
317 93 537 291
433 57 832 291
258 136 874 291
314 96 106 290
191 236 600 290
170 326 615 290
245 151 819 290
175 401 12 289
173 309 468 289
350 79 778 289
414 62 806 289
408 64 94 288
256 143 382 288
435 60 908 288
187 442 937 288
466 60 364 287
359 78 685 287
205 479 74 286
181 280 307 286
173 348 569 286
173 350 639 286
182 418 763 286
317 100 391 285
180 289 462 285
194 451 528 285
188 432 684 284
327 96 824 284
179 308 20 283
202 465 52 283
299 113 146 283
195 245 239 283
184 281 286 283
188 265 443 283
265 141 501 283
177 375 800 283
178 323 103 282
438 66 122 282
235 175 141 282
294 118 390 282
188 426 541 282
178 323 690 282
300 114 899 282
177 356 991 282
385 76 525 281
439 67 686 281
427 69 488 280
244 167 676 280
288 126 27 279
188 413 409 279
431 70 568 278
186 400 574 278
252 161 840 278
216 480 131 277
182 362 255 277
192 272 260 277
395 77 383 277
450 70 714 277
302 119 860 277
288 130 295 276
185 378 598 276
277 142 280 274
214 224 720 274
198 263 868 274
196 272 336 273
196 422 450 273
189 314 118 272
456 75 119 272
320 113 236 272
189 314 284 272
276 146 313 272
358 94 624 272
287 136 796 272
278 145 795 271
212 458 856 271
189 331 316 270
206 437 300 269
195 399 658 269
328 113 40 268
193 312 181 268
313 122 333 268
239 194 499 268
194 309 913 268
219 465 221 267
456 81 490 266
193 348 581 266
391 90 633 266
345 107 713 266
205 427 910 266
468 82 602 265
203 414 638 265
194 340 783 265
206 277 76 263
224 229 200 263
221 459 229 263
376 98 69 262
198 326 226 262
376 98 296 262
474 85 780 262
201 386 125 261
201 312 389 260
232 474 502 260
405 93 825 260
202 308 892 260
250 193 941 260
224 239 298 259
336 119 311 259
347 115 342 258
202 330 538 258
247 494 818 258
452 89 861 258
221 248 993 258
256 190 1 257
225 453 3 257
492 92 418 257
241 210 757 257
437 91 848 257
217 430 175 256
435 92 206 256
364 110 180 255
233 465 201 255
217 267 651 255
207 319 629 254
339 123 680 254
431 96 219 253
243 479 699 253
232 237 176 252
235 462 198 252
443 96 223 252
237 467 305 252
326 133 406 252
252 204 544 252
208 364 616 252
237 228 785 252
245 216 112 251
213 396 240 251
304 149 867 251
425 99 752 250
253 489 798 250
218 284 38 249
210 350 466 249
230 446 610 249
335 131 689 249
377 112 814 249
236 238 546 248
211 349 566 248
463 100 149 247
215 307 454 247
213 373 988 247
242 462 344 246
497 105 39 245
225 419 414 245
490 104 555 245
337 134 888 245
230 264 613 244
227 271 741 244
301 161 949 244
246 464 23 243
321 147 485 243
217 370 545 243
221 394 571 243
283 179 636 243
220 308 62 242
405 112 460 241
322 149 1000 241
227 409 475 240
225 401 505 240
220 325 930 240
258 479 946 240
316 156 626 239
274 499 951 239
222 366 245 238
254 468 415 238
306 165 886 238
230 286 267 237
245 245 756 237
422 113 769 237
336 145 790 237
222 358 934 237
335 146 139 236
227 305 285 236
408 117 839 236
224 346 92 235
236 274 404 235
279 196 419 235
296 179 9 234
228 385 704 234
328 154 228 233
248 446 340 233
245 439 348 233
317 162 453 233
453 114 944 233
232 397 303 232
344 145 440 232
374 131 749 232
240 425 942 232
240 275 281 231
358 139 393 231
271 481 805 231
281 495 845 231
369 135 376 230
263 226 426 230
269 217 648 230
399 125 871 230
271 216 249 229
263 228 373 229
239 284 807 229
294 189 341 228
257 242 614 228
247 262 962 228
299 187 900 226
234 337 408 225
292 496 590 224
467 123 817 224
236 365 971 224
436 125 147 223
317 175 157 223
238 315 241 223
256 258 424 222
248 279 432 222
417 129 725 222
426 128 25 221
288 487 358 221
245 295 2 220
301 194 82 220
493 130 215 220
268 237 232 220
239 359 447 220
302 193 705 220
286 482 436 219
466 128 876 219
291 487 906 219
262 252 954 219
290 484 213 218
283 474 162 217
253 280 945 217
261 260 304 216
288 217 998 215
252 401 173 214
271 244 289 214
250 392 911 214
246 353 68 213
258 277 73 213
309 498 972 213
475 136 288 212
298 485 520 212
474 136 755 212
295 214 140 211
312 196 735 211
250 375 862 211
324 185 921 211
371 156 134 210
293 476 491 210
283 461 739 210
393 149 36 209
274 250 367 209
354 166 554 209
369 158 579 209
269 261 865 209
286 230 889 209
259 285 922 209
436 140 264 208
302 211 279 208
424 142 533 208
255 385 668 208
273 439 694 208
447 139 820 208
456 140 61 207
257 394 480 207
255 316 191 206
486 143 396 206
462 141 486 206
281 246 16 205
320 196 203 205
257 311 560 205
321 497 808 204
265 283 939 204
268 417 339 203
265 404 287 202
267 286 33 201
266 290 44 201
487 148 804 201
284 251 487 200
311 212 551 200
331 195 107 199
493 151 154 199
367 171 682 199
262 375 764 199
468 149 434 198
264 382 535 198
439 150 642 198
262 361 548 197
263 361 37 196
341 190 179 196
288 251 637 196
265 368 145 195
496 156 506 195
389 165 583 195
365 177 172 194
325 486 127 193
289 439 587 193
278 413 659 193
266 346 723 193
270 315 98 192
