1000 50 21179
53 57 254 485
51 71 683 476
67 60 317 473
101 51 656 459
108 56 451 451
87 73 843 450
103 62 504 449
62 103 747 445
77 94 189 441
95 79 329 441
132 52 755 440
63 113 327 438
67 109 584 438
126 62 405 435
86 96 383 434
87 99 161 431
81 104 830 431
65 125 887 428
126 72 985 427
65 128 691 426
102 94 978 425
138 67 237 424
131 74 685 422
106 97 402 420
68 135 215 419
139 74 147 418
161 59 816 418
129 84 738 416
68 139 869 416
166 60 743 415
104 106 618 414
185 50 954 414
189 50 774 412
75 139 58 411
106 109 1000 411
174 62 562 409
63 160 159 407
73 147 964 407
165 71 320 406
158 77 35 405
175 66 742 405
56 173 930 404
93 134 500 402
94 132 949 402
153 86 307 400
179 73 436 397
52 190 962 397
163 84 392 396
119 119 865 395
118 121 228 394
50 203 341 392
188 76 507 390
166 91 8 389
203 69 717 389
174 87 417 388
195 75 67 387
182 83 110 387
106 142 449 387
61 196 600 387
238 56 906 387
124 126 655 386
245 54 670 386
173 91 14 385
83 170 360 385
248 54 892 385
59 205 185 383
69 192 418 382
106 150 139 381
482 51 388 379
123 136 589 379
165 104 831 378
90 173 952 378
271 55 645 377
54 225 781 377
156 113 3 376
175 100 61 376
225 74 549 375
72 203 4 374
242 69 606 373
151 122 79 372
145 127 608 372
195 94 713 371
288 56 846 371
315 52 234 370
104 170 421 369
239 75 806 369
63 227 526 368
160 122 382 367
241 76 529 367
322 53 569 367
301 57 622 367
66 224 999 367
194 100 252 366
134 144 265 366
119 159 288 366
488 67 482 366
403 52 84 365
65 229 859 365
267 70 29 364
416 54 947 364
238 81 355 363
214 94 15 362
98 187 20 362
50 264 319 362
199 102 330 362
438 60 333 361
368 55 539 361
460 64 715 361
395 55 735 361
90 201 293 360
288 69 242 359
253 81 140 358
78 223 261 358
71 234 700 358
105 186 779 358
90 205 968 358
259 80 39 357
312 66 42 356
216 99 52 356
453 68 76 356
286 72 203 356
330 63 750 356
461 70 969 356
50 283 97 355
92 207 467 355
390 61 568 355
262 81 791 355
78 230 207 354
172 129 243 354
222 99 336 354
303 70 516 354
169 131 579 354
271 79 857 354
122 173 948 354
442 69 22 353
176 127 277 353
410 64 882 353
210 107 103 352
99 202 245 352
134 165 209 351
279 81 157 350
104 200 294 350
318 71 446 350
101 204 551 350
53 288 692 350
152 149 992 350
239 96 48 349
380 67 60 349
150 152 62 349
326 71 354 349
57 281 929 349
140 161 937 349
137 166 408 348
119 185 527 348
56 289 231 347
214 111 284 347
270 87 547 347
411 70 814 347
498 90 945 347
92 223 162 346
438 75 233 346
191 125 259 346
278 85 651 346
239 101 7 345
377 71 520 345
336 74 615 345
477 85 960 345
330 76 106 344
253 96 836 344
63 282 155 343
54 307 468 343
113 199 654 343
73 261 922 343
257 97 305 342
73 265 92 341
71 269 611 341
190 132 862 341
261 96 988 341
487 94 993 340
500 99 255 339
125 192 807 339
144 171 852 339
246 105 387 338
164 155 879 338
96 232 941 338
431 82 959 338
325 83 93 337
189 139 226 336
152 168 503 336
197 133 786 336
420 83 909 336
184 143 434 335
222 120 473 335
53 345 117 334
78 272 132 334
256 106 881 334
244 110 921 334
417 85 632 333
309 90 724 333
278 99 953 333
71 291 16 332
304 93 143 332
174 155 216 332
128 199 425 332
116 214 533 332
413 86 772 332
115 215 876 332
