1000 50 22524
489 52 4 501
486 51 840 500
495 59 159 499
494 61 951 497
472 60 876 485
463 57 377 482
493 81 712 481
482 73 494 480
470 71 998 475
451 61 780 472
486 88 77 471
444 67 120 464
492 106 469 461
472 90 608 461
490 104 641 461
483 99 386 460
473 92 842 460
426 63 705 458
479 100 130 457
482 102 466 457
444 80 228 453
438 77 913 452
469 100 297 451
456 90 542 451
431 75 982 450
489 118 14 449
455 95 957 447
381 54 281 445
410 70 81 444
474 112 216 444
425 80 26 442
373 56 547 440
450 99 610 440
475 119 934 440
397 73 59 435
350 52 220 435
492 140 226 435
390 73 737 432
460 118 316 431
423 94 781 430
357 63 493 427
497 156 687 427
317 50 3 426
319 58 710 419
447 125 238 418
436 118 603 417
75 59 689 417
419 107 294 416
446 127 43 415
478 156 412 414
285 54 483 414
351 76 68 413
426 116 392 413
314 64 150 412
94 59 380 412
296 60 221 411
433 124 25 410
305 63 161 410
490 173 948 410
357 84 447 408
206 50 528 408
155 52 839 408
412 112 901 408
230 53 798 407
167 53 612 406
378 96 776 406
259 58 76 405
89 67 497 405
186 54 132 404
203 54 191 404
124 60 436 404
386 103 79 403
94 68 166 403
229 56 233 403
119 62 321 403
392 107 324 403
107 65 514 403
129 61 183 402
247 59 277 402
179 56 794 402
178 57 416 401
199 57 550 401
186 57 584 401
247 60 836 401
493 191 61 400
325 80 118 400
155 60 314 400
398 113 572 400
128 66 702 398
201 61 187 397
452 157 73 396
304 77 180 396
332 86 452 396
155 66 461 394
121 71 463 394
420 134 600 394
58 89 925 394
338 92 337 393
386 115 403 393
79 82 478 393
65 87 498 393
408 129 52 392
334 92 816 392
309 84 1000 391
124 75 766 390
128 74 895 390
457 172 523 388
284 80 617 388
488 204 850 388
297 86 47 386
376 117 706 386
438 159 333 385
179 73 796 385
481 200 949 385
142 78 382 384
184 74 396 384
236 76 863 384
339 103 237 383
391 129 964 383
487 214 310 381
111 86 897 381
416 148 967 381
145 81 578 380
287 89 673 380
462 187 954 380
224 80 762 379
220 81 345 378
339 108 685 378
267 88 11 377
125 88 812 377
256 87 284 376
398 142 740 376
374 127 752 376
108 93 131 375
73 103 548 375
369 126 628 375
238 86 64 374
73 104 307 374
128 90 848 374
429 167 728 373
203 86 390 372
98 99 569 372
105 97 663 372
262 92 726 372
369 130 80 371
153 89 287 371
167 88 401 371
315 108 149 370
376 135 453 370
129 94 668 370
77 108 92 369
437 179 445 369
391 146 75 368
104 101 686 368
366 132 791 368
324 114 33 367
51 120 846 367
67 115 126 366
446 192 814 366
447 193 855 366
240 96 104 365
183 93 251 365
92 108 482 365
157 95 616 365
448 196 106 364
148 97 378 364
173 96 266 363
189 96 581 362
463 215 995 362
448 201 777 361
378 147 782 361
456 210 248 360
488 248 438 360
485 245 587 360
450 206 232 359
191 99 985 359
342 132 199 358
497 266 323 358
452 209 464 358
442 199 654 358
474 233 707 358
420 180 746 358
225 101 898 358
62 128 133 356
71 124 492 356
191 102 669 356
235 104 843 356
128 109 37 355
412 177 410 355
399 168 433 355
462 224 589 355
473 237 621 355
352 141 426 354
220 105 693 354
51 135 701 354
271 113 136 353
335 134 370 353
311 125 820 353
474 241 875 353
472 243 664 351
70 130 856 351
444 211 991 351
88 125 17 350
69 131 20 350
462 232 88 350
185 108 367 350
282 119 803 350
450 219 45 349
51 140 280 349
242 112 366 349
499 287 790 349
379 161 808 349
182 109 890 349
434 205 66 348
94 125 646 348
465 240 624 347
231 113 751 347
493 283 381 346
265 119 563 346
495 285 741 346
119 120 792 346
418 195 143 345
240 116 557 345
111 123 558 345
438 213 932 345
398 180 549 344
342 147 567 344
313 135 607 344
97 128 888 344
345 149 146 343
203 115 372 343
50 147 868 343
410 191 896 343
135 121 82 342
469 253 656 342
187 116 681 342
130 122 800 342
257 122 833 342
106 129 71 341
409 193 405 341
397 183 614 341
352 155 711 341
340 149 813 341
254 122 832 341
266 125 414 340
353 157 917 340
176 119 945 340
493 295 978 340
114 129 774 339
263 127 358 338
289 133 376 338
179 120 568 338
290 134 824 338
65 147 670 337
158 123 866 337
324 148 630 336
495 307 642 336
294 137 732 336
364 170 213 334
455 248 553 334
223 126 117 333
60 154 247 333
108 138 829 332
420 215 296 331
58 157 636 331
322 153 619 330
389 191 899 330
464 269 999 329
65 157 675 328
129 137 688 328
73 153 736 328
242 134 691 327
265 140 57 326
422 224 245 326
382 191 520 326
491 321 750 326
121 142 513 325
356 177 165 324
342 169 860 324
394 202 865 324
475 300 85 322
468 287 109 322
85 155 302 322
74 160 303 322
448 259 674 322
327 168 387 319
184 139 622 319
55 173 666 318
71 165 760 318
328 170 256 317
148 144 575 317
388 207 809 317
94 159 107 316
289 156 264 316
286 155 969 316
151 147 2 314
250 149 65 314
87 163 218 314
270 153 311 314
294 160 343 314
298 161 437 314
319 170 987 314
50 182 162 312
441 266 637 312
115 156 747 312
300 164 757 312
359 193 784 312
477 328 51 311
191 147 255 311
103 161 481 311
108 159 729 311
467 310 341 310
167 149 891 310
500 409 151 309
422 249 177 309
66 177 739 309
214 151 950 308
495 390 984 308
435 266 299 307
365 202 418 307
489 372 63 306
64 181 431 306
224 153 571 306
365 204 765 306
463 313 506 305
146 158 111 304
407 240 147 304
478 346 274 304
489 379 679 304
496 417 810 304
493 399 892 304
295 171 907 304
97 170 992 304
154 158 96 303
55 189 320 303
156 159 95 302
496 481 217 302
295 173 604 302
366 209 645 302
301 176 40 301
251 162 152 301
443 289 503 300
494 435 941 300
488 394 986 300
367 214 394 299
215 160 490 299
462 324 526 299
481 376 97 298
281 173 579 298
438 285 880 298
304 182 566 297
490 477 19 296
243 166 451 296
472 354 639 296
187 162 931 296
156 166 41 295
87 183 240 295
481 386 599 295
426 275 772 295
490 460 778 295
211 163 989 295
221 165 134 294
489 470 524 294
433 286 598 294
343 204 903 294
93 182 976 294
446 307 62 293
397 246 234 293
427 279 325 293
484 412 357 293
141 170 597 293
415 264 734 293
248 171 39 292
329 199 140 292
311 190 487 292
394 245 351 291
125 177 477 290
474 380 799 290
252 174 861 290
124 177 874 290
189 169 93 289
273 180 211 289
70 197 648 289
279 183 244 288
483 466 353 288
365 225 544 288
86 192 44 287
107 185 53 287
258 178 877 287
325 203 105 286
480 438 285 286
477 410 872 286
467 370 933 286
449 328 696 285
476 412 912 285
463 364 257 284
428 297 349 283
176 176 395 283
477 434 458 283
455 349 148 282
285 191 556 282
320 207 246 280
473 491 313 280
178 179 429 280
72 207 471 280
64 212 128 279
454 354 215 279
440 325 298 279
83 202 672 279
161 182 171 278
429 307 499 278
423 299 594 278
469 411 779 278
472 466 87 277
472 450 141 277
383 255 317 277
398 270 329 277
451 354 727 276
121 193 12 275
72 212 444 275
447 348 632 275
351 233 225 274
349 232 966 273
235 189 15 272
59 223 145 272
70 218 42 271
133 194 157 271
367 248 283 271
253 193 391 271
439 340 468 271
314 215 683 271
400 280 723 271
447 358 996 271
418 305 947 270
371 254 123 269
253 195 541 269
455 395 94 268
239 194 203 268
273 202 330 268
274 202 340 268
300 211 425 268
406 293 633 268
208 190 659 268
144 196 35 267
409 300 102 266
170 193 360 266
337 234 785 265
339 236 817 265
399 290 169 264
331 232 261 264
200 194 342 264
458 432 709 264
377 267 807 264
213 195 961 264
166 197 219 263
180 195 407 263
135 202 682 263
359 253 722 263
454 495 371 262
119 207 389 262
360 254 398 262
433 349 596 262
411 310 652 262
232 199 733 262
443 375 921 262
411 311 946 261
451 415 5 260
74 228 404 260
385 280 754 260
253 206 355 259
439 370 531 259
323 234 49 258
435 364 368 258
71 232 408 258
114 213 576 258
354 255 590 258
109 215 805 258
437 370 885 258
436 366 935 258
71 233 69 257
204 201 421 257
307 227 435 257
416 326 480 257
165 203 893 257
203 202 101 256
451 466 640 256
185 203 773 255
278 217 968 255
258 212 409 254
356 262 511 254
449 463 647 254
297 226 374 253
194 205 375 253
139 211 467 253
328 244 413 252
91 228 450 252
154 209 529 252
64 243 704 252
345 255 735 252
445 429 828 252
204 207 293 251
444 428 338 251
88 231 400 251
445 463 58 250
228 210 121 250
181 208 352 250
235 211 446 250
443 490 914 250
436 391 963 250
50 255 570 249
285 226 767 249
418 348 858 249
443 476 977 249
355 268 108 248
440 499 510 248
235 213 748 248
