10000 500 1578124
586 553 2833 3593
604 554 451 3581
642 542 4262 3567
605 581 6795 3560
516 659 9479 3558
600 601 6745 3548
580 624 3660 3543
733 507 5565 3538
729 510 7443 3538
541 672 1306 3532
645 597 7778 3522
752 527 4610 3511
4971 512 5384 3506
4976 533 2271 3493
639 665 9458 3473
550 746 6880 3471
719 612 7863 3464
809 557 7561 3452
563 761 3455 3451
749 609 1557 3448
785 582 7473 3447
4884 524 8396 3445
536 796 8328 3443
4864 516 7065 3440
827 563 2175 3437
783 598 6631 3435
4924 570 4465 3432
929 502 6346 3427
504 850 5190 3426
707 672 1406 3425
730 653 7841 3425
796 604 7590 3423
548 817 9354 3420
4873 556 6879 3413
739 662 871 3412
579 800 1673 3411
660 740 3111 3403
4866 565 9130 3402
547 843 4768 3401
4977 654 3045 3397
4881 581 6439 3397
800 638 5373 3393
4836 562 4075 3387
720 713 2293 3385
926 557 465 3384
4893 607 9630 3384
4847 574 4851 3383
4812 550 6099 3383
641 784 211 3382
4898 613 4821 3382
881 593 3622 3381
4810 550 7336 3381
4985 683 7107 3380
815 648 2876 3376
619 813 3245 3375
780 680 1914 3373
837 635 5108 3373
4805 562 8255 3369
4734 516 2592 3367
943 566 3263 3367
502 935 4424 3367
4844 593 4889 3366
4873 617 2507 3364
966 555 4749 3362
545 907 5687 3356
4697 507 7661 3354
567 894 9131 3351
972 568 2636 3348
4811 593 7558 3347
4747 555 1476 3342
1062 516 1578 3342
4980 727 7032 3342
824 691 638 3337
1040 536 4257 3337
5000 753 1932 3335
4863 647 5397 3334
4748 567 3482 3332
4921 697 8688 3329
718 791 9522 3326
4729 563 3255 3325
4808 621 4618 3322
1057 543 6063 3322
4619 501 1978 3317
903 656 6730 3317
577 932 1112 3316
4623 510 4957 3312
856 699 1259 3311
713 815 2960 3311
4654 531 4707 3311
595 922 4859 3311
663 859 5985 3311
931 644 3678 3310
4736 587 586 3309
719 814 7420 3308
1017 587 1711 3307
596 927 3710 3307
556 966 7601 3307
4720 583 9795 3303
4958 761 4178 3302
928 659 3979 3300
617 918 2432 3299
1161 505 606 3298
4629 530 993 3298
4766 622 3802 3297
998 612 4419 3297
1079 558 5748 3297
4765 624 6012 3295
622 921 3749 3293
832 742 6094 3292
4737 610 9208 3291
819 754 3398 3290
4703 589 6606 3289
4762 630 2303 3288
821 757 9948 3287
1069 578 343 3286
931 679 1170 3282
4592 535 3428 3274
940 686 7122 3271
4972 818 1185 3267
524 1055 6149 3267
4693 609 7099 3267
4574 533 8237 3267
510 1070 2754 3266
997 651 4411 3266
4880 745 9214 3266
1200 520 4900 3265
602 979 5914 3265
4909 770 9345 3264
1080 598 956 3263
1164 544 9550 3263
4613 562 1724 3262
559 1035 2826 3256
4891 772 4091 3251
4736 658 909 3250
4885 771 3049 3249
4887 772 6836 3249
4543 536 5237 3248
800 825 5043 3247
533 1075 904 3246
4543 541 4972 3244
1027 658 161 3243
901 760 2565 3235
4483 517 119 3234
1055 650 5367 3234
972 711 194 3232
4902 806 9821 3232
665 966 6981 3231
4515 540 9586 3230
1180 574 9895 3230
594 1038 1223 3229
4581 581 2084 3229
1091 632 4886 3229
652 982 4086 3228
1015 685 9732 3228
601 1037 1977 3224
1230 550 7243 3224
4950 857 4547 3223
4896 815 7836 3221
526 1120 7503 3220
672 976 463 3219
4605 610 3198 3218
1013 700 881 3217
4925 844 2240 3217
4678 659 4504 3217
4425 508 47 3214
4804 754 7392 3213
1002 714 9296 3212
4673 663 983 3211
4666 658 3015 3211
1276 539 9429 3211
4929 858 3711 3209
784 890 7463 3208
513 1153 3450 3207
4773 742 4993 3204
1066 680 1949 3203
786 895 8493 3203
1123 647 5123 3199
576 1101 3397 3197
1028 717 5764 3194
1027 718 5871 3194
862 845 1142 3193
602 1082 3023 3192
894 820 3396 3192
677 1008 6388 3192
4372 505 5117 3191
933 792 8293 3190
4415 531 6612 3189
4599 643 2209 3187
747 951 9054 3187
4447 553 3087 3185
4814 802 5077 3180
806 910 1288 3179
1234 600 8660 3179
1109 681 3495 3178
4551 623 3957 3178
4928 898 3627 3177
4480 584 846 3175
4794 793 1782 3175
838 888 3095 3175
4765 775 4 3172
1127 676 2377 3172
4514 611 6209 3169
4621 679 2294 3168
4857 852 2298 3168
4569 646 4497 3168
4685 724 890 3167
915 836 9545 3167
4850 848 8467 3166
1038 744 8935 3166
594 1129 7039 3165
4704 742 1896 3163
639 1087 3726 3162
836 906 8198 3162
4943 932 9147 3161
610 1120 3097 3160
4568 655 3896 3160
682 1048 9418 3160
861 891 3812 3158
767 972 9893 3158
4573 663 218 3156
4933 930 8650 3156
4415 568 8762 3156
967 812 15 3154
4310 516 2656 3153
1175 670 9729 3151
713 1032 5925 3150
855 909 5978 3148
4673 740 266 3147
4942 950 6777 3147
703 1051 8214 3143
4599 696 1183 3142
526 1237 3887 3142
989 812 344 3140
608 1150 5530 3140
4247 500 8280 3139
1076 752 1549 3138
1340 587 815 3137
1267 631 737 3136
504 1272 5659 3135
4384 576 4286 3134
4729 798 1283 3133
4741 807 4578 3132
4511 654 3829 3131
4958 987 5449 3130
832 952 7174 3130
503 1281 9009 3130
4751 819 6932 3129
4889 928 7041 3129
1335 600 5905 3128
738 1039 6051 3128
1349 593 7321 3128
789 994 9710 3127
4548 683 4418 3125
690 1091 7791 3123
4221 506 751 3122
4571 702 1958 3122
4894 942 3668 3122
1258 655 2464 3120
909 900 2859 3120
1136 732 4206 3120
4956 998 4349 3120
4754 834 772 3119
4760 839 1171 3118
1539 507 1797 3117
4957 1004 3135 3116
744 1049 6244 3116
4518 676 9908 3115
1046 803 3847 3114
4197 504 8284 3114
530 1275 2135 3113
4687 793 9811 3112
4726 823 6543 3111
545 1262 9852 3111
4967 1023 9999 3109
4490 669 5019 3107
1095 778 7580 3106
599 1211 1825 3105
1312 640 3977 3105
882 942 4299 3105
4850 927 4477 3105
4802 889 4554 3104
689 1120 9617 3104
4532 701 7444 3102
4595 741 9700 3102
1026 834 4253 3101
592 1224 4897 3101
4338 590 6432 3100
1546 524 3410 3098
4516 695 7987 3098
4461 663 2997 3097
4659 793 75 3096
995 867 2673 3093
1580 515 4230 3092
1504 555 9925 3089
1010 862 9998 3088
1213 722 2415 3087
1075 816 6837 3086
1026 854 7793 3085
845 1001 148 3084
4546 735 7300 3081
4736 867 9613 3081
535 1321 3370 3080
4231 559 236 3079
604 1247 564 3077
1588 528 3299 3077
4938 1041 3973 3076
4653 814 8375 3075
1496 576 4093 3074
1024 869 6087 3074
654 1198 8262 3074
875 990 2827 3073
4485 707 6143 3072
4780 913 7233 3072
4250 579 2379 3069
1430 616 6130 3069
4365 641 2310 3068
1541 560 9886 3068
4972 1085 6657 3067
847 1024 2277 3066
870 1003 6273 3066
685 1178 4529 3065
4678 846 153 3064
836 1036 8505 3064
4289 606 8801 3063
4296 611 3949 3062
1218 751 1120 3060
1123 816 3229 3059
4181 557 4981 3059
4647 831 9832 3058
4608 807 2993 3055
4521 751 8223 3054
4303 624 3416 3053
500 1406 8466 3052
4351 653 5525 3051
1179 788 8828 3050
4897 1039 9726 3050
4266 610 27 3049
640 1249 1788 3049
743 1143 3767 3049
1553 575 4785 3049
626 1264 6962 3049
4453 714 9466 3049
1228 759 658 3047
603 1295 6265 3045
964 954 2712 3044
4918 1066 3938 3044
1340 694 9108 3044
881 1025 5770 3043
790 1106 7858 3043
773 1124 1055 3042
1455 633 9353 3042
684 1213 9981 3042
4929 1080 4605 3041
1210 779 6686 3040
4170 574 3914 3039
1613 558 7717 3039
886 1026 1588 3038
4766 946 719 3037
4536 780 3150 3037
4159 571 3871 3037
4138 563 2715 3035
1075 880 4378 3035
946 983 6680 3033
4342 668 9441 3033
4502 764 6198 3032
4966 1132 8635 3029
521 1418 3558 3028
4407 713 1857 3026
4915 1088 5597 3026
1027 927 9656 3026
4481 759 5766 3025
1389 688 6742 3025
4112 562 9231 3025
1231 785 284 3024
4787 983 12 3022
774 1151 4581 3022
709 1217 6001 3021
4300 661 703 3019
1110 874 826 3019
4500 780 2512 3018
891 1049 5796 3018
1445 666 1687 3017
4367 701 6601 3017
1132 862 499 3016
523 1435 664 3016
1580 599 5610 3016
4530 802 7280 3016
1612 584 7880 3016
4259 643 9206 3016
1018 948 4046 3015
4743 958 4930 3014
4280 657 6815 3014
917 1031 7337 3014
1343 729 1465 3013
797 1142 617 3012
667 1275 2370 3012
601 1348 4147 3012
4408 730 7695 3012
518 1449 2802 3011
853 1092 5388 3011
4925 1121 6155 3009
4042 551 5700 3008
1426 689 2324 3006
906 1051 3175 3006
1320 752 3122 3005
534 1439 6787 3005
1658 575 8418 3005
651 1304 3344 3004
4415 744 6288 3004
1773 528 9891 3004
4313 687 6924 3003
4771 995 1831 3002
4866 1076 3790 3002
4439 761 8190 3002
534 1443 9159 3002
4951 1156 7276 3001
4680 927 186 3000
691 1266 453 3000
1685 569 4933 3000
1473 671 7734 3000
756 1199 9140 3000
4386 733 566 2999
608 1359 1660 2999
1193 840 8974 2999
4137 604 841 2998
1117 894 3225 2998
4425 757 5976 2998
1311 767 1051 2997
4823 1045 1569 2997
4179 627 1316 2995
575 1405 3159 2995
522 1471 596 2994
1528 649 6996 2994
4218 648 561 2993
1176 859 4542 2993
927 1052 6975 2992
1503 665 5789 2991
535 1462 920 2990
4674 935 2296 2990
600 1383 2714 2990
1767 547 3268 2989
4168 628 8307 2989
1152 882 5068 2988
4616 895 5085 2988
852 1125 5587 2987
1090 931 376 2985
1751 559 126 2984
601 1392 4054 2983
1728 570 3803 2982
1466 697 6957 2980
752 1232 9232 2980
597 1404 3486 2979
4708 975 7725 2979
4233 673 4241 2978
1343 769 6915 2978
1432 719 6308 2977
4864 1108 7030 2977
761 1228 2171 2976
1915 506 9102 2976
4269 694 9320 2976
4398 769 7677 2974
3960 554 8695 2974
839 1157 325 2973
1754 569 1095 2973
1003 1013 7252 2973
4773 1036 415 2972
4002 574 5101 2971
4210 669 5545 2971
520 1512 6214 2971
4426 789 9134 2971
583 1434 675 2970
4847 1103 6838 2969
779 1221 61 2968
4315 728 3958 2968
3859 524 224 2967
563 1464 5874 2967
1906 519 6291 2967
539 1493 7634 2967
4571 888 9986 2967
837 1168 3892 2966
1698 601 7950 2966
4102 624 2247 2965
561 1469 7536 2965
1142 919 1196 2964
3839 520 1930 2964
645 1370 4873 2964
4573 894 8620 2964
4108 629 63 2963
1170 900 1843 2963
3936 557 8576 2963
598 1429 742 2962
1584 658 1376 2961
1332 796 4009 2961
1583 659 7484 2961
797 1213 7493 2961
1019 1017 8664 2960
825 1188 8854 2960
4957 1221 3360 2959
956 1071 9885 2959
630 1397 4716 2958
4090 626 4975 2958
1297 822 585 2957
625 1405 3270 2957
4728 1018 9556 2957
4467 835 7 2954
1459 731 8490 2954
4121 645 9609 2954
1871 546 3327 2953
967 1069 5557 2953
4732 1030 3017 2951
4559 902 3661 2949
4219 698 6168 2949
4866 1147 9945 2949
1751 598 1883 2948
1984 513 8669 2948
1091 976 9859 2948
1042 1016 5249 2947
1886 549 928 2945
4850 1138 1466 2945
1135 947 8145 2945
1551 694 6839 2944
4647 972 7692 2944
1643 650 2873 2943
1524 708 8391 2943
1287 845 8561 2943
4485 861 4818 2942
4090 644 9993 2942
828 1212 2883 2940
1014 1047 8590 2940
4223 710 9847 2940
4271 737 4670 2939
1356 807 6482 2939
702 1345 2920 2938
720 1326 4306 2938
1525 714 9323 2938
1359 808 2393 2937
1503 727 2947 2936
1379 797 3780 2936
561 1518 7712 2935
3683 503 1558 2933
577 1501 2825 2933
699 1356 2918 2933
4235 726 8098 2932
4634 978 6164 2931
4951 1256 138 2930
4830 1141 2524 2930
4529 907 2919 2928
840 1218 5570 2928
1569 704 1643 2927
4630 981 4132 2927
4239 733 5576 2927
820 1239 8133 2927
4233 730 9934 2927
4641 990 431 2926
1660 661 6166 2926
1156 957 1137 2925
956 1115 7055 2925
948 1124 5369 2924
1844 587 8005 2924
3841 564 4084 2923
4362 807 7944 2923
1581 702 9200 2923
4446 859 2606 2922
4568 941 4134 2922
1630 679 9788 2922
1165 955 183 2921
1814 602 4210 2921
3974 618 2058 2920
585 1512 4557 2920
599 1494 4685 2920
4847 1169 5898 2920
1110 997 6148 2920
4714 1055 7343 2920
1389 809 9519 2920
4078 663 449 2919
3919 597 6696 2919
3686 519 6841 2919
4540 925 8501 2919
4746 1083 9766 2919
4941 1262 689 2918
4604 973 1209 2918
4333 797 1100 2917
1260 896 264 2915
4466 880 3415 2915
4695 1047 3055 2914
753 1326 6505 2914
776 1302 8520 2914
634 1464 310 2912
4193 728 1783 2911
4824 1161 5040 2911
1066 1042 6613 2911
4976 1310 8030 2910
529 1601 8884 2910
827 1257 2596 2909
940 1154 5084 2907
4070 673 7939 2907
1133 996 8612 2907
1233 928 7812 2904
4190 735 654 2903
632 1480 3037 2903
1194 956 5376 2903
1449 794 6764 2903
1415 815 363 2902
544 1594 5239 2902
4654 1030 7921 2902
1059 1061 3952 2901
694 1411 3109 2900
3763 562 6224 2900
1734 658 1127 2899
1209 950 1424 2899
4827 1180 5317 2899
4799 1156 8698 2898
1469 790 162 2897
2175 512 2726 2897
4801 1159 6545 2897
1842 617 4307 2896
1950 579 5999 2896
1864 609 6608 2896
4961 1314 9002 2896
3829 591 517 2894
2004 563 869 2894
953 1159 4573 2894
4562 971 8713 2894
1743 661 1168 2893
797 1310 9421 2893
4695 1077 7448 2891
614 1525 5904 2889
547 1615 10 2887
4475 920 5334 2887
1466 804 823 2886
634 1504 3604 2886
1100 1047 4733 2886
722 1401 7236 2886
3814 595 7697 2885
1876 616 8622 2885
521 1657 2366 2884
4839 1213 3742 2883
671 1466 6861 2882
1128 1031 7091 2882
3986 664 9107 2882
597 1560 2011 2881
3857 615 4428 2881
3844 610 4687 2881
4965 1341 3447 2880
1387 857 8270 2880
4443 908 6467 2879
3540 522 7708 2879
4526 965 9878 2879
1157 1014 3664 2878
4838 1218 3951 2878
4788 1173 4279 2878
4687 1088 393 2877
4720 1116 4020 2877
2197 528 8992 2876
4328 841 9378 2876
911 1223 1420 2875
531 4987 3476 2875
509 4953 2931 2873
4561 999 2009 2871
1826 650 4096 2871
4746 1145 5010 2871
1076 1085 9347 2871
4392 887 5062 2870
3879 634 5636 2870
3637 557 825 2869
1814 659 5697 2868
3952 665 6589 2868
3472 518 6699 2868
558 1635 5045 2867
4668 1089 7704 2865
4475 947 8831 2865
1950 613 247 2864
3844 628 7447 2864
4791 1196 3858 2863
1556 782 4650 2863
3503 531 534 2862
4628 1061 3123 2862
927 1226 7334 2862
4367 882 1960 2861
3456 522 3347 2861
3376 508 8415 2859
3669 577 8362 2858
4622 1062 5245 2857
849 1308 5915 2857
1356 903 8717 2857
2269 531 8803 2857
624 1566 759 2856
3616 565 8373 2856
847 1314 1121 2855
1025 1150 4436 2854
4103 747 9245 2854
3420 523 259 2853
2425 506 7476 2853
541 1686 6800 2851
1403 882 6652 2850
3727 604 2388 2849
4063 733 5399 2849
1701 728 4040 2848
505 1744 4473 2848
4223 814 6985 2848
963 1212 7416 2848
3554 557 8771 2848
2197 558 1021 2847
2350 525 4590 2847
1418 877 8856 2847
3440 535 832 2845
887 1288 6227 2845
4509 995 5293 2844
4308 868 3314 2843
1487 842 4256 2843
2016 614 7117 2842
665 1536 7464 2842
4057 739 9109 2842
3220 503 149 2841
4780 1216 4481 2841
4460 966 2300 2840
806 1378 5079 2840
1192 1035 8797 2840
4907 1339 9499 2840
504 4884 2912 2839
1555 810 6524 2839
2080 598 9759 2839
4504 999 1140 2838
2135 583 7510 2838
4378 917 37 2837
3305 519 4483 2837
2294 546 4615 2837
2166 577 673 2836
938 1251 9622 2836
1949 643 295 2835
1941 646 1181 2835
2044 613 1203 2835
3382 534 5785 2835
1505 842 682 2834
521 1745 2863 2834
1022 1180 3522 2833
2575 506 4696 2833
587 1653 6019 2833
2358 539 82 2832
3748 629 486 2832
1956 644 1186 2832
4152 795 9624 2832
1497 850 1290 2831
4794 1242 2806 2831
4830 1275 3679 2831
4378 925 624 2830
3372 537 818 2830
4382 928 2554 2830
2606 506 4386 2830
1205 1038 5541 2830
4209 827 9059 2830
1446 880 9713 2830
887 1310 4250 2829
1219 1029 5696 2829
3369 537 6006 2829
2595 508 7325 2829
4336 901 8143 2829
1149 1083 5940 2828
1018 1190 9580 2828
534 1738 2723 2827
1458 877 8378 2827
3096 506 2650 2826
513 1773 9391 2825
2571 515 3244 2824
4883 1338 7259 2824
3940 709 3131 2823
3734 634 6808 2823
2406 539 7455 2823
4893 1349 8794 2823
633 1609 2376 2822
4372 931 3073 2822
4367 928 4640 2822
4169 815 5901 2822
513 1779 7970 2822
4989 1454 8916 2822
3920 703 827 2821
1448 889 1607 2821
985 1229 2677 2821
4403 952 5179 2821
1000 1215 9546 2821
906 1304 4377 2820
2414 541 8778 2820
4642 1125 9911 2820
1032 1190 5452 2819
1601 809 4909 2818
2521 527 9906 2818
2345 556 3855 2817
4211 843 6362 2817
4662 1147 113 2816
2554 525 2042 2816
1514 858 2401 2816
691 1545 9062 2816
3170 524 5613 2815
1850 701 6571 2815
3972 731 8701 2815
3244 532 9799 2815
2981 511 3259 2814
3495 578 6314 2814
4306 900 8936 2814
3354 550 8990 2814
1403 926 749 2813
3293 541 1989 2813
4623 1119 3146 2813
2956 511 3645 2813
904 1316 4686 2813
4556 1068 4705 2813
4050 767 7766 2813
4130 805 9539 2813
862 1360 3520 2812
2072 628 6146 2812
2725 516 1059 2811
4997 1480 5625 2811
2037 640 6967 2811
3389 559 7268 2811
4866 1340 893 2810
2758 515 6454 2810
3458 574 6716 2810
4523 1048 4511 2809
1426 916 7125 2809
3028 518 8759 2809
522 1790 66 2808
1206 1066 3426 2807
4279 892 5347 2807
4935 1416 9841 2807
989 1245 8412 2806
4108 803 1256 2805
4121 810 7212 2805
608 4974 6570 2804
3598 615 60 2803
1280 1018 5083 2803
4710 1205 947 2802
1716 772 1605 2802
4953 1444 4673 2802
657 1611 9633 2802
1397 944 245 2801
3150 536 2637 2801
3691 644 2774 2801
4623 1134 4631 2801
3651 632 8004 2801
4945 1437 8578 2800
1724 770 8739 2800
