10000 500 1975027
560 4989 9752 4520
555 4974 4509 4514
568 4982 4714 4509
501 4883 1497 4496
561 4946 9676 4491
563 4947 4320 4490
616 4970 5567 4465
552 4877 7008 4453
646 4976 974 4447
683 4987 4642 4426
535 4805 209 4420
655 4945 8121 4419
635 4920 2941 4418
586 4849 2471 4409
639 4896 316 4399
536 4767 9405 4396
527 4741 1964 4387
529 4744 4688 4387
506 4707 5570 4382
565 4780 5075 4381
730 4962 5290 4375
684 4904 2741 4370
611 4810 1363 4365
601 4792 3262 4361
518 4688 9487 4361
560 4721 6431 4348
772 4965 2242 4346
552 4707 6622 4346
716 4900 7153 4344
619 4784 6652 4342
541 4678 9844 4337
687 4853 9402 4335
567 4701 8300 4330
794 4959 5428 4326
519 4626 6929 4322
704 4849 4694 4319
713 4857 7395 4318
801 4943 2280 4310
650 4769 4979 4309
792 4928 2216 4306
745 4861 2515 4296
732 4840 4857 4292
506 4552 3729 4289
705 4802 2808 4288
545 4596 5251 4284
604 4672 1058 4283
876 4983 9351 4282
786 4884 6722 4281
687 4768 4110 4280
776 4856 1518 4270
585 4623 1474 4268
849 4929 6066 4265
634 4679 9746 4264
867 4946 28 4263
504 4499 2476 4259
619 4644 1654 4254
855 4918 833 4253
650 4670 5005 4246
739 4775 3393 4244
512 4484 6428 4244
575 4569 4888 4243
636 4629 5245 4232
740 4754 6823 4230
748 4761 5761 4228
581 4550 8867 4227
556 4511 3231 4224
521 4455 5458 4220
922 4937 2123 4217
524 4449 2178 4214
953 4951 5818 4205
620 4565 8457 4205
973 4967 8052 4202
722 4687 8906 4201
862 4846 99 4199
797 4772 3565 4198
511 4403 8050 4198
634 4563 401 4193
742 4696 8614 4191
614 4531 7291 4189
623 4540 9829 4188
892 4859 3668 4186
738 4680 48 4184
942 4909 1304 4184
919 4886 5429 4184
913 4872 3482 4179
965 4926 8478 4179
871 4822 3515 4176
822 4767 9729 4176
772 4702 9441 4172
880 4823 2007 4170
697 4605 4225 4169
721 4634 7 4168
728 4643 6999 4168
889 4828 5902 4167
827 4748 8404 4160
917 4846 5616 4159
992 4926 9837 4159
598 4456 1843 4158
776 4683 9275 4157
685 4569 2317 4156
762 4664 7107 4155
1048 4960 2315 4144
587 4414 8288 4142
651 4500 6386 4141
1003 4910 1056 4140
733 4604 8981 4140
912 4808 7900 4137
787 4663 885 4135
584 4395 136 4134
760 4628 465 4134
912 4804 3004 4134
1075 4965 4332 4128
997 4884 8221 4127
625 4435 3675 4124
850 4715 9307 4121
763 4609 6309 4120
1123 4999 3719 4119
818 4671 3096 4117
1084 4957 4526 4116
695 4515 350 4115
917 4782 1211 4115
605 4390 6841 4114
783 4624 7171 4114
761 4597 9040 4114
605 4390 9166 4114
698 4505 7819 4107
518 4245 139 4105
577 4335 4753 4105
534 4262 9749 4101
612 4376 3104 4100
631 4399 7303 4098
502 4205 8443 4097
609 4351 8634 4088
690 4459 6637 4085
967 4791 8737 4085
691 4458 3176 4084
1122 4949 5945 4084
734 4515 6628 4084
531 4224 2200 4082
755 4537 3075 4081
815 4608 1030 4079
1018 4836 9646 4078
792 4577 3205 4077
618 4345 5474 4077
624 4353 8645 4077
590 4303 9461 4077
720 4483 1303 4076
1143 4956 8768 4074
790 4565 4971 4071
722 4475 3576 4069
569 4256 4552 4068
524 4185 7828 4067
898 4686 2177 4066
779 4541 5036 4065
1106 4905 5238 4064
803 4570 9970 4064
1075 4872 9666 4062
609 4303 3900 4061
830 4598 8758 4061
1048 4834 7376 4055
588 4256 6490 4052
679 4385 664 4051
737 4461 2536 4049
907 4671 2715 4049
1130 4908 5315 4049
949 4713 2309 4045
1016 4785 4490 4045
1211 4978 1670 4044
776 4504 5836 4044
1212 4979 9035 4044
1081 4846 7806 4040
661 4339 9939 4039
709 4401 8948 4036
993 4743 7655 4033
1136 4891 7884 4033
551 4154 1489 4028
970 4710 4232 4028
771 4469 1190 4027
794 4498 8498 4026
1212 4953 39 4025
844 4558 7526 4025
640 4282 6487 4023
1216 4951 120 4021
664 4312 7627 4021
702 4365 4247 4020
1006 4737 6991 4019
827 4528 8196 4019
1177 4902 2163 4012
931 4642 7013 4012
1284 4995 1080 4007
547 4108 6128 4007
1042 4754 4102 4004
523 4061 5747 4004
657 4270 6314 4003
1271 4977 8184 4002
1253 4959 9437 4001
